Player,Tm,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GmSc,Date
243,27,0,1,19.3,3.0,5.0,0.6,1.0,2.0,0.5,3.0,4.0,0.75,1.0,1.0,2.0,5.0,1.0,0.0,2.0,1.0,10.0,11.0,10.4,1
262,14,18,1,27.533333333333335,4.0,8.0,0.5,4.0,8.0,0.5,2.0,5.0,0.4,0.0,3.0,3.0,4.0,1.0,0.0,2.0,3.0,14.0,11.0,10.3,1
519,2,4,0,19.45,4.0,6.0,0.667,2.0,3.0,0.667,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,13.0,4.0,10.2,1
337,16,29,1,9.416666666666666,3.0,5.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,15.0,10.1,1
140,25,23,0,29.733333333333334,6.0,13.0,0.462,2.0,4.0,0.5,0.0,0.0,0.767805115408609,0.0,1.0,1.0,7.0,2.0,1.0,4.0,3.0,14.0,-8.0,10.0,1
415,16,29,1,29.05,4.0,12.0,0.333,2.0,8.0,0.25,1.0,2.0,0.5,1.0,7.0,8.0,5.0,0.0,3.0,1.0,3.0,11.0,9.0,10.0,1
38,3,8,1,26.5,6.0,14.0,0.429,2.0,5.0,0.4,0.0,0.0,0.767805115408609,2.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,14.0,-5.0,9.9,1
520,17,24,1,25.466666666666665,4.0,7.0,0.571,2.0,2.0,1.0,0.0,0.0,0.767805115408609,1.0,4.0,5.0,5.0,1.0,0.0,2.0,3.0,10.0,5.0,9.9,1
296,18,14,0,31.216666666666665,6.0,14.0,0.429,3.0,7.0,0.429,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,17.0,1.0,9.8,1
203,27,0,1,28.7,5.0,12.0,0.417,0.0,7.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,8.0,1.0,0.0,3.0,3.0,13.0,9.0,9.8,1
525,8,3,0,34.4,4.0,12.0,0.333,1.0,3.0,0.333,1.0,1.0,1.0,2.0,7.0,9.0,4.0,1.0,0.0,0.0,2.0,10.0,-8.0,9.7,1
305,24,17,0,33.06666666666667,5.0,15.0,0.333,1.0,7.0,0.143,3.0,4.0,0.75,0.0,6.0,6.0,7.0,3.0,0.0,4.0,3.0,14.0,-2.0,9.6,1
487,4,2,1,26.766666666666666,5.0,6.0,0.833,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,5.0,6.0,11.0,1.0,0.0,2.0,4.0,4.0,10.0,11.0,9.6,1
565,21,15,1,29.5,2.0,5.0,0.4,0.0,1.0,0.0,5.0,5.0,1.0,5.0,3.0,8.0,1.0,1.0,1.0,2.0,4.0,9.0,-7.0,9.5,1
153,24,17,0,30.016666666666666,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,0.767805115408609,2.0,4.0,6.0,1.0,2.0,1.0,1.0,3.0,8.0,-2.0,9.5,1
136,5,19,0,28.116666666666667,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,10.0,0.0,9.4,1
329,14,18,1,30.716666666666665,2.0,8.0,0.25,2.0,7.0,0.286,9.0,9.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,15.0,-2.0,9.3,1
504,15,21,0,18.966666666666665,6.0,9.0,0.667,1.0,3.0,0.333,0.0,0.0,0.767805115408609,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0,-9.0,9.0,1
102,16,29,1,11.95,4.0,5.0,0.8,1.0,2.0,0.5,0.0,0.0,0.767805115408609,0.0,2.0,2.0,5.0,0.0,1.0,1.0,5.0,9.0,8.0,8.9,1
483,17,24,1,31.85,3.0,4.0,0.75,0.0,0.0,0.3319796870232335,4.0,6.0,0.667,3.0,3.0,6.0,0.0,0.0,1.0,0.0,6.0,10.0,0.0,8.9,1
0,16,29,1,27.2,4.0,6.0,0.667,3.0,5.0,0.6,0.0,0.0,0.767805115408609,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,11.0,9.0,8.8,1
444,14,18,1,15.483333333333333,3.0,5.0,0.6,0.0,1.0,0.0,4.0,4.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,10.0,-10.0,8.8,1
57,27,0,1,26.866666666666667,7.0,16.0,0.438,0.0,2.0,0.0,2.0,3.0,0.667,2.0,7.0,9.0,3.0,2.0,0.0,5.0,3.0,16.0,14.0,8.6,1
16,29,16,0,25.533333333333335,5.0,10.0,0.5,0.0,0.0,0.3319796870232335,0.0,2.0,0.0,1.0,10.0,11.0,3.0,0.0,0.0,1.0,1.0,10.0,-6.0,8.6,1
424,23,25,1,4.7,3.0,3.0,1.0,0.0,0.0,0.3319796870232335,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,-6.0,8.4,1
77,2,4,0,24.066666666666666,2.0,9.0,0.222,0.0,2.0,0.0,11.0,13.0,0.846,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,15.0,-19.0,8.3,1
143,12,28,0,17.666666666666668,5.0,7.0,0.714,1.0,3.0,0.333,1.0,2.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,12.0,-12.0,8.2,1
39,15,21,0,34.2,4.0,13.0,0.308,1.0,5.0,0.2,6.0,7.0,0.857,3.0,9.0,12.0,2.0,0.0,0.0,4.0,3.0,15.0,-2.0,8.1,1
129,2,4,0,14.066666666666666,6.0,7.0,0.857,1.0,2.0,0.5,1.0,2.0,0.5,1.0,3.0,4.0,0.0,1.0,2.0,5.0,5.0,14.0,-13.0,8.1,1
66,29,16,0,29.016666666666666,4.0,9.0,0.444,3.0,4.0,0.75,0.0,0.0,0.767805115408609,0.0,5.0,5.0,2.0,1.0,0.0,1.0,3.0,11.0,-14.0,8.0,1
330,25,23,0,12.966666666666667,4.0,5.0,0.8,1.0,2.0,0.5,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,-2.0,8.0,1
293,18,14,0,17.016666666666666,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,8.0,-7.0,7.9,1
360,19,5,1,13.816666666666666,2.0,4.0,0.5,2.0,3.0,0.667,3.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,9.0,-5.0,7.9,1
353,28,12,1,24.533333333333335,4.0,10.0,0.4,1.0,6.0,0.167,0.0,0.0,0.767805115408609,2.0,2.0,4.0,5.0,0.0,1.0,0.0,5.0,9.0,7.0,7.8,1
523,4,2,1,17.15,4.0,7.0,0.571,2.0,3.0,0.667,0.0,0.0,0.767805115408609,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,10.0,12.0,7.8,1
108,29,16,0,18.033333333333335,4.0,8.0,0.5,3.0,7.0,0.429,0.0,0.0,0.767805115408609,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,-1.0,7.7,1
62,12,28,0,16.966666666666665,5.0,12.0,0.417,5.0,11.0,0.455,0.0,0.0,0.767805115408609,1.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,15.0,-6.0,7.7,1
313,28,12,1,16.933333333333334,4.0,9.0,0.444,0.0,3.0,0.0,0.0,0.0,0.767805115408609,1.0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,8.0,9.0,7.6,1
41,2,4,0,20.016666666666666,2.0,7.0,0.286,0.0,3.0,0.0,4.0,6.0,0.667,1.0,6.0,7.0,4.0,0.0,0.0,0.0,2.0,8.0,-6.0,7.6,1
348,4,2,1,25.483333333333334,4.0,6.0,0.667,3.0,4.0,0.75,0.0,0.0,0.767805115408609,0.0,5.0,5.0,1.0,0.0,0.0,2.0,3.0,11.0,10.0,7.4,1
361,5,19,0,16.983333333333334,4.0,7.0,0.571,2.0,2.0,1.0,0.0,0.0,0.767805115408609,1.0,5.0,6.0,1.0,0.0,0.0,1.0,3.0,10.0,-2.0,7.4,1
386,23,25,1,23.65,3.0,5.0,0.6,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,2.0,9.0,11.0,0.0,0.0,2.0,1.0,2.0,6.0,15.0,7.4,1
104,23,25,1,22.333333333333332,3.0,9.0,0.333,1.0,4.0,0.25,0.0,0.0,0.767805115408609,2.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,7.0,9.0,7.0,1
399,2,4,0,25.3,5.0,15.0,0.333,2.0,7.0,0.286,0.0,2.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,2.0,12.0,-19.0,7.0,1
89,1,22,0,15.833333333333334,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,-4.0,6.9,1
542,18,14,0,31.866666666666667,5.0,15.0,0.333,1.0,6.0,0.167,2.0,2.0,1.0,2.0,5.0,7.0,3.0,0.0,0.0,1.0,4.0,13.0,-3.0,6.9,1
392,6,26,0,25.95,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,9.0,-13.0,6.8,1
320,12,28,0,29.1,3.0,9.0,0.333,1.0,5.0,0.2,3.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,10.0,-25.0,6.8,1
326,22,1,1,33.55,2.0,6.0,0.333,2.0,6.0,0.333,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,1.0,2.0,1.0,10.0,-8.0,6.8,1
48,24,17,0,14.933333333333334,2.0,5.0,0.4,0.0,1.0,0.0,3.0,5.0,0.6,0.0,3.0,3.0,4.0,2.0,0.0,2.0,1.0,7.0,-2.0,6.8,1
421,17,24,1,19.85,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,6.6,1
306,26,6,1,25.4,1.0,3.0,0.333,1.0,2.0,0.5,2.0,3.0,0.667,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,5.0,15.0,6.5,1
489,16,29,1,29.483333333333334,2.0,9.0,0.222,1.0,6.0,0.167,4.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,2.0,3.0,9.0,-1.0,6.4,1
488,6,26,0,15.516666666666667,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,8.0,-4.0,6.2,1
323,15,21,0,13.8,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.767805115408609,1.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,7.0,-2.0,6.2,1
76,14,18,1,12.233333333333333,2.0,4.0,0.5,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,-4.0,6.0,1
277,14,18,1,25.35,3.0,7.0,0.429,1.0,3.0,0.333,3.0,4.0,0.75,2.0,2.0,4.0,0.0,0.0,2.0,1.0,6.0,10.0,-4.0,5.9,1
126,26,6,1,4.066666666666666,2.0,2.0,1.0,0.0,0.0,0.3319796870232335,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,4.0,5.7,1
433,25,23,0,23.683333333333334,1.0,3.0,0.333,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,3.0,5.0,8.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,5.4,1
81,8,3,0,21.45,3.0,7.0,0.429,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,8.0,-7.0,5.2,1
219,22,1,1,18.95,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.767805115408609,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.2,1
70,29,16,0,29.1,4.0,14.0,0.286,0.0,6.0,0.0,1.0,1.0,1.0,2.0,4.0,6.0,3.0,0.0,0.0,0.0,1.0,9.0,-19.0,5.1,1
551,19,5,1,13.616666666666667,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.767805115408609,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,2.0,4.9,1
29,21,15,1,23.316666666666666,3.0,9.0,0.333,1.0,2.0,0.5,0.0,0.0,0.767805115408609,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,7.0,13.0,4.8,1
160,25,23,0,21.9,1.0,4.0,0.25,0.0,0.0,0.3319796870232335,2.0,4.0,0.5,1.0,3.0,4.0,0.0,2.0,4.0,2.0,1.0,4.0,-7.0,4.8,1
449,23,25,1,19.383333333333333,3.0,5.0,0.6,0.0,0.0,0.3319796870232335,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,7.0,-2.0,4.8,1
493,27,0,1,17.15,3.0,6.0,0.5,1.0,1.0,1.0,0.0,0.0,0.767805115408609,0.0,4.0,4.0,3.0,0.0,1.0,2.0,4.0,7.0,21.0,4.4,1
553,2,4,0,25.916666666666668,2.0,8.0,0.25,1.0,5.0,0.2,0.0,0.0,0.767805115408609,3.0,0.0,3.0,5.0,2.0,0.0,3.0,1.0,5.0,0.0,4.4,1
75,12,28,0,8.183333333333334,1.0,4.0,0.25,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,4.3,1
350,24,17,0,18.55,2.0,3.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,4.3,1
569,1,22,0,15.65,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.767805115408609,3.0,4.0,7.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,4.3,1
240,2,4,0,14.7,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,10.0,4.3,1
426,0,27,0,28.083333333333332,2.0,15.0,0.133,1.0,5.0,0.2,5.0,6.0,0.833,1.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,10.0,-2.0,4.2,1
168,26,6,1,22.683333333333334,7.0,14.0,0.5,1.0,2.0,0.5,0.0,2.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,4.0,5.0,15.0,5.0,4.2,1
391,24,17,0,13.816666666666666,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,-2.0,4.2,1
442,27,0,1,19.95,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,0.767805115408609,1.0,2.0,3.0,1.0,2.0,0.0,0.0,3.0,4.0,15.0,4.1,1
344,12,28,0,3.85,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,4.1,1
459,3,8,1,17.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.0,4.0,4.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,3.8,1
253,5,19,0,28.216666666666665,1.0,4.0,0.25,0.0,0.0,0.3319796870232335,2.0,4.0,0.5,0.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,4.0,-4.0,3.7,1
568,29,16,0,4.466666666666667,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.7,1
155,17,24,1,20.366666666666667,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.767805115408609,0.0,4.0,4.0,2.0,2.0,2.0,6.0,1.0,7.0,-4.0,3.6,1
468,22,1,1,31.633333333333333,3.0,8.0,0.375,2.0,5.0,0.4,2.0,4.0,0.5,0.0,5.0,5.0,5.0,0.0,0.0,5.0,3.0,10.0,18.0,3.6,1
571,12,28,0,3.85,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,2.0,4.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.6,1
92,12,28,0,14.966666666666667,1.0,5.0,0.2,1.0,4.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,4.0,-6.0,3.6,1
437,2,4,0,8.883333333333333,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,-8.0,3.6,1
195,26,6,1,4.066666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.767805115408609,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.4,1
430,15,21,0,23.116666666666667,2.0,6.0,0.333,2.0,3.0,0.667,3.0,4.0,0.75,0.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0,9.0,8.0,3.3,1
573,18,14,0,23.15,2.0,4.0,0.5,0.0,0.0,0.3319796870232335,1.0,2.0,0.5,3.0,4.0,7.0,1.0,1.0,1.0,3.0,5.0,5.0,14.0,3.3,1
261,17,24,1,16.466666666666665,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.767805115408609,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,-2.0,3.2,1
505,4,2,1,16.616666666666667,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.767805115408609,1.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,3.2,1
375,26,6,1,15.783333333333333,1.0,3.0,0.333,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,3.0,4.0,3.0,0.0,2.0,1.0,3.0,2.0,5.0,3.2,1
290,27,0,1,10.766666666666667,2.0,4.0,0.5,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.2,1
555,5,19,0,16.1,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.767805115408609,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,-1.0,3.2,1
22,16,29,1,12.5,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,-5.0,3.1,1
141,6,26,0,10.316666666666666,1.0,2.0,0.5,0.0,0.0,0.3319796870232335,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,5.0,4.0,-5.0,3.1,1
500,24,17,0,28.866666666666667,5.0,20.0,0.25,3.0,9.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,1.0,15.0,0.0,3.0,1
302,1,22,0,14.183333333333334,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,-6.0,2.9,1
435,2,4,0,20.25,1.0,6.0,0.167,1.0,3.0,0.333,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,5.0,-7.0,2.8,1
34,19,5,1,17.75,1.0,2.0,0.5,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,4.0,5.0,2.0,0.0,1.0,1.0,3.0,2.0,-4.0,2.8,1
343,6,26,0,22.333333333333332,4.0,13.0,0.308,1.0,5.0,0.2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,-23.0,2.8,1
107,6,26,0,31.533333333333335,4.0,13.0,0.308,0.0,1.0,0.0,2.0,2.0,1.0,1.0,9.0,10.0,0.0,1.0,0.0,3.0,3.0,10.0,-29.0,2.7,1
163,15,21,0,13.233333333333333,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,1.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0,-6.0,2.6,1
485,25,23,0,18.8,2.0,8.0,0.25,0.0,2.0,0.0,2.0,3.0,0.667,1.0,5.0,6.0,1.0,0.0,1.0,2.0,0.0,6.0,2.0,2.4,1
294,26,6,1,8.133333333333333,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.3,1
112,6,26,0,15.066666666666666,1.0,6.0,0.167,0.0,1.0,0.0,4.0,6.0,0.667,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,6.0,-4.0,2.3,1
494,14,18,1,24.216666666666665,2.0,7.0,0.286,0.0,3.0,0.0,1.0,3.0,0.333,1.0,5.0,6.0,2.0,1.0,2.0,2.0,5.0,5.0,9.0,2.1,1
427,12,28,0,14.983333333333333,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.767805115408609,0.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,3.0,-14.0,2.0,1
374,0,27,0,30.45,2.0,7.0,0.286,1.0,5.0,0.2,1.0,1.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,3.0,6.0,-16.0,2.0,1
272,16,29,1,1.7,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,1
388,29,16,0,14.966666666666667,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,1.0,2.0,0.5,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,-11.0,1.8,1
194,26,6,1,30.3,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,0.767805115408609,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,7.0,27.0,1.8,1
264,5,19,0,20.216666666666665,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.767805115408609,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,-6.0,1.8,1
169,0,27,0,22.733333333333334,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.767805115408609,1.0,2.0,3.0,2.0,2.0,0.0,3.0,5.0,4.0,-3.0,1.7,1
491,1,22,0,22.4,2.0,6.0,0.333,2.0,6.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,8.0,8.0,1.7,1
248,27,0,1,9.083333333333334,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.767805115408609,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.6,1
279,22,1,1,20.3,1.0,9.0,0.111,0.0,4.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,2.0,0.0,1.0,0.0,2.0,4.0,-16.0,1.6,1
570,24,17,0,5.266666666666667,0.0,1.0,0.0,0.0,0.0,0.3319796870232335,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-5.0,1.6,1
142,18,14,0,14.5,1.0,4.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,-11.0,1.6,1
461,8,3,0,3.35,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,-3.0,1.6,1
419,6,26,0,22.566666666666666,0.0,2.0,0.0,0.0,0.0,0.3319796870232335,3.0,4.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,-17.0,1.4,1
167,25,23,0,14.616666666666667,1.0,4.0,0.25,0.0,0.0,0.3319796870232335,1.0,2.0,0.5,1.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,3.0,6.0,1.3,1
32,29,16,0,1.7,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.3,1
110,5,19,0,6.716666666666667,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,-9.0,1.3,1
346,12,28,0,3.85,0.0,1.0,0.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.3,1
221,6,26,0,7.25,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-5.0,1.2,1
49,16,29,1,17.25,1.0,6.0,0.167,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,1.1,1
579,2,4,0,14.85,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,-18.0,1.1,1
53,12,28,0,20.216666666666665,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,-9.0,1.0,1
541,19,5,1,7.683333333333334,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1
2,29,16,0,1.7,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
412,0,27,0,5.016666666666667,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.7,1
288,21,15,1,7.033333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.6,1
281,14,18,1,7.633333333333333,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.0,0.6,1
7,28,12,1,20.166666666666668,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.767805115408609,1.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,0.5,1
291,19,5,1,13.15,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.767805115408609,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,0.5,1
52,17,24,1,7.716666666666667,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,0.5,1
396,25,23,0,11.483333333333333,0.0,1.0,0.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,-3.0,0.5,1
255,14,18,1,19.316666666666666,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,0.4,1
